NIB_OSS,ID_PERUSAHAAN_CEISA,NIB_CEISA,match_type,similarity_score
4283267011678,C004859,4283267011678,EXACT_NIB,1.0
4267302209941,C001699,4267302209941,EXACT_NIB,1.0
3784679700830,C002483,3784679700830,EXACT_NIB,1.0
7279732829018,C002929,7279732829018,EXACT_NIB,1.0
1990502406511,C004543,1990502406511,EXACT_NIB,1.0
7968863124079,C001470,7968863124079,EXACT_NIB,1.0
0223804534782,C000912,0223804534782,EXACT_NIB,1.0
7358727299335,C003156,7358727299335,EXACT_NIB,1.0
4648442739835,C004170,4648442739835,EXACT_NIB,1.0
3340620166334,C000711,3340620166334,EXACT_NIB,1.0
6288623357044,C003935,6288623357044,EXACT_NIB,1.0
4944957421884,C001287,4944957421884,EXACT_NIB,1.0
7924642998724,C001826,7924642998724,EXACT_NIB,1.0
3786243014606,C003190,3786243014606,EXACT_NIB,1.0
2187906506147,C000081,2187906506147,EXACT_NIB,1.0
0272898683212,C000979,0272898683212,EXACT_NIB,1.0
7842001414424,C000544,7842001414424,EXACT_NIB,1.0
5994757637982,C002645,5994757637982,EXACT_NIB,1.0
1059394815043,C002417,1059394815043,EXACT_NIB,1.0
6096354760751,C004221,6096354760751,EXACT_NIB,1.0
2459408593565,C001129,2459408593565,EXACT_NIB,1.0
2949652396749,C000768,2949652396749,EXACT_NIB,1.0
5912426957538,C003008,5912426957538,EXACT_NIB,1.0
6204085206334,C000656,6204085206334,EXACT_NIB,1.0
3380419171603,C000051,3380419171603,EXACT_NIB,1.0
6020931378802,C002588,6020931378802,EXACT_NIB,1.0
7645545903481,C003948,7645545903481,EXACT_NIB,1.0
0892333135148,C004047,0892333135148,EXACT_NIB,1.0
1514487621648,C004830,1514487621648,EXACT_NIB,1.0
7252023589377,C003905,7252023589377,EXACT_NIB,1.0
5991945644645,C000441,5991945644645,EXACT_NIB,1.0
0041770734603,C004400,0041770734603,EXACT_NIB,1.0
5275428328678,C000475,5275428328678,EXACT_NIB,1.0
6616689409363,C001526,6616689409363,EXACT_NIB,1.0
3224518256961,C002787,3224518256961,EXACT_NIB,1.0
2746901763191,C000299,2746901763191,EXACT_NIB,1.0
0635673577569,C003359,0635673577569,EXACT_NIB,1.0
3032482746352,C004517,3032482746352,EXACT_NIB,1.0
9586218531112,C002656,9586218531112,EXACT_NIB,1.0
9472813265984,C002299,9472813265984,EXACT_NIB,1.0
3132452756719,C000334,3132452756719,EXACT_NIB,1.0
1361657652822,C003064,1361657652822,EXACT_NIB,1.0
4577661388655,C001645,4577661388655,EXACT_NIB,1.0
0959360194127,C001947,0959360194127,EXACT_NIB,1.0
0338811209966,C002276,0338811209966,EXACT_NIB,1.0
7190565743967,C003047,7190565743967,EXACT_NIB,1.0
8873058868102,C001511,8873058868102,EXACT_NIB,1.0
0958040146159,C002775,0958040146159,EXACT_NIB,1.0
3474369390894,C001964,3474369390894,EXACT_NIB,1.0
5428425111903,C002370,5428425111903,EXACT_NIB,1.0
9032388767660,C003610,9032388767660,EXACT_NIB,1.0
7838744308183,C001427,7838744308183,EXACT_NIB,1.0
7154818513311,C004111,7154818513311,EXACT_NIB,1.0
0287574058923,C004478,0287574058923,EXACT_NIB,1.0
2655713649674,C001603,2655713649674,EXACT_NIB,1.0
8825269901851,C000960,8825269901851,EXACT_NIB,1.0
6705068098383,C002983,6705068098383,EXACT_NIB,1.0
5633389234952,C000066,5633389234952,EXACT_NIB,1.0
3242716186286,C003480,3242716186286,EXACT_NIB,1.0
2681931922941,C003092,2681931922941,EXACT_NIB,1.0
1854554189258,C002810,1854554189258,EXACT_NIB,1.0
8267354904798,C002479,8267354904798,EXACT_NIB,1.0
8685643476088,C004401,8685643476088,EXACT_NIB,1.0
0308460172628,C003780,0308460172628,EXACT_NIB,1.0
0634303101663,C000059,0634303101663,EXACT_NIB,1.0
5796229511084,C001283,5796229511084,EXACT_NIB,1.0
1749538916244,C002345,1749538916244,EXACT_NIB,1.0
6671485333171,C000397,6671485333171,EXACT_NIB,1.0
2383844037654,C000211,2383844037654,EXACT_NIB,1.0
1486329085050,C003983,1486329085050,EXACT_NIB,1.0
2109074447939,C001793,2109074447939,EXACT_NIB,1.0
4865737449666,C000258,4865737449666,EXACT_NIB,1.0
3689382528940,C002201,3689382528940,EXACT_NIB,1.0
6684803163678,C002662,6684803163678,EXACT_NIB,1.0
8393039539526,C002746,8393039539526,EXACT_NIB,1.0
9747547377049,C001634,9747547377049,EXACT_NIB,1.0
0340573689108,C000015,0340573689108,EXACT_NIB,1.0
6712657281829,C002221,6712657281829,EXACT_NIB,1.0
1440004075602,C003102,1440004075602,EXACT_NIB,1.0
2288542734497,C002136,2288542734497,EXACT_NIB,1.0
8783710539259,C001356,8783710539259,EXACT_NIB,1.0
0402560041316,C003564,0402560041316,EXACT_NIB,1.0
7176350642729,C000607,7176350642729,EXACT_NIB,1.0
2543163915846,C002755,2543163915846,EXACT_NIB,1.0
0242169435328,C000479,0242169435328,EXACT_NIB,1.0
3678864555261,C004245,3678864555261,EXACT_NIB,1.0
7441235998962,C004757,7441235998962,EXACT_NIB,1.0
2134616461526,C002612,2134616461526,EXACT_NIB,1.0
1297198840894,C003273,1297198840894,EXACT_NIB,1.0
0588990580814,C001011,0588990580814,EXACT_NIB,1.0
3586990213116,C000970,3586990213116,EXACT_NIB,1.0
4959126092033,C000191,4959126092033,EXACT_NIB,1.0
8130499504389,C003030,8130499504389,EXACT_NIB,1.0
9532230724876,C004466,9532230724876,EXACT_NIB,1.0
5839340835442,C003884,5839340835442,EXACT_NIB,1.0
5962762236831,C004325,5962762236831,EXACT_NIB,1.0
2801771062945,C003731,2801771062945,EXACT_NIB,1.0
4391032318667,C000383,4391032318667,EXACT_NIB,1.0
7953342253939,C001857,7953342253939,EXACT_NIB,1.0
5021885211484,C003168,5021885211484,EXACT_NIB,1.0
3928532025461,C003185,3928532025461,EXACT_NIB,1.0
6361395945921,C004829,6361395945921,EXACT_NIB,1.0
6263896549977,C004721,6263896549977,EXACT_NIB,1.0
2866906251575,C001572,2866906251575,EXACT_NIB,1.0
5872422749665,C004126,5872422749665,EXACT_NIB,1.0
2343353675777,C003211,2343353675777,EXACT_NIB,1.0
1990746669747,C000946,1990746669747,EXACT_NIB,1.0
0325369525587,C003911,0325369525587,EXACT_NIB,1.0
9476461261499,C003255,9476461261499,EXACT_NIB,1.0
0951956630063,C000244,0951956630063,EXACT_NIB,1.0
8113537396527,C004032,8113537396527,EXACT_NIB,1.0
9071299699154,C000907,9071299699154,EXACT_NIB,1.0
4602136884157,C003147,4602136884157,EXACT_NIB,1.0
5589223552858,C002189,5589223552858,EXACT_NIB,1.0
8971535964726,C003539,8971535964726,EXACT_NIB,1.0
1850880875645,C001242,1850880875645,EXACT_NIB,1.0
4476193788663,C002845,4476193788663,EXACT_NIB,1.0
3379226281915,C003429,3379226281915,EXACT_NIB,1.0
0504726097962,C003582,0504726097962,EXACT_NIB,1.0
9198174736653,C003244,9198174736653,EXACT_NIB,1.0
7743721238487,C001358,7743721238487,EXACT_NIB,1.0
0005905451736,C002651,0005905451736,EXACT_NIB,1.0
7123933065335,C001759,7123933065335,EXACT_NIB,1.0
1960878757882,C003613,1960878757882,EXACT_NIB,1.0
2265278254630,C001211,2265278254630,EXACT_NIB,1.0
7245819870884,C001532,7245819870884,EXACT_NIB,1.0
9507051306967,C000241,9507051306967,EXACT_NIB,1.0
8537982149241,C003354,8537982149241,EXACT_NIB,1.0
8368167238665,C002489,8368167238665,EXACT_NIB,1.0
5772504025898,C001942,5772504025898,EXACT_NIB,1.0
5720802410415,C000365,5720802410415,EXACT_NIB,1.0
1556613404750,C002947,1556613404750,EXACT_NIB,1.0
9493565803638,C001999,9493565803638,EXACT_NIB,1.0
6881303846912,C002420,6881303846912,EXACT_NIB,1.0
7331571604261,C002587,7331571604261,EXACT_NIB,1.0
5829694541913,C004301,5829694541913,EXACT_NIB,1.0
5242760741464,C001396,5242760741464,EXACT_NIB,1.0
8326213841551,C004720,8326213841551,EXACT_NIB,1.0
0848207271263,C003881,0848207271263,EXACT_NIB,1.0
3326277674695,C002924,3326277674695,EXACT_NIB,1.0
9449931367572,C000347,9449931367572,EXACT_NIB,1.0
2031613177905,C002711,2031613177905,EXACT_NIB,1.0
4802362801938,C003032,4802362801938,EXACT_NIB,1.0
3415910660862,C004318,3415910660862,EXACT_NIB,1.0
2518261350621,C003595,2518261350621,EXACT_NIB,1.0
5268665083681,C002129,5268665083681,EXACT_NIB,1.0
4390390920056,C000497,4390390920056,EXACT_NIB,1.0
8921327381522,C003916,8921327381522,EXACT_NIB,1.0
3847543188645,C000429,3847543188645,EXACT_NIB,1.0
5504583875007,C004862,5504583875007,EXACT_NIB,1.0
8043331569640,C003260,8043331569640,EXACT_NIB,1.0
6093164266331,C002564,6093164266331,EXACT_NIB,1.0
4574051995081,C000072,4574051995081,EXACT_NIB,1.0
5951763524130,C003627,5951763524130,EXACT_NIB,1.0
9235777414905,C001285,9235777414905,EXACT_NIB,1.0
1142412484546,C000494,1142412484546,EXACT_NIB,1.0
5085703401176,C000042,5085703401176,EXACT_NIB,1.0
0542607824116,C003761,0542607824116,EXACT_NIB,1.0
4113713463107,C001338,4113713463107,EXACT_NIB,1.0
5253175040937,C000649,5253175040937,EXACT_NIB,1.0
0992416119540,C001716,0992416119540,EXACT_NIB,1.0
7959282233125,C002750,7959282233125,EXACT_NIB,1.0
4134277323573,C000227,4134277323573,EXACT_NIB,1.0
7415871994250,C002451,7415871994250,EXACT_NIB,1.0
8779936427379,C001315,8779936427379,EXACT_NIB,1.0
9484123222320,C001240,9484123222320,EXACT_NIB,1.0
6415330706667,C000372,6415330706667,EXACT_NIB,1.0
0045820721624,C004351,0045820721624,EXACT_NIB,1.0
5299053679120,C004332,5299053679120,EXACT_NIB,1.0
4456578174420,C002849,4456578174420,EXACT_NIB,1.0
7599300134140,C003892,7599300134140,EXACT_NIB,1.0
0000400464549,C003650,0000400464549,EXACT_NIB,1.0
9924662576013,C003507,9924662576013,EXACT_NIB,1.0
5081595904315,C004052,5081595904315,EXACT_NIB,1.0
1032319767025,C000647,1032319767025,EXACT_NIB,1.0
8924418328113,C004090,8924418328113,EXACT_NIB,1.0
4894009465846,C003551,4894009465846,EXACT_NIB,1.0
7649737805342,C000822,7649737805342,EXACT_NIB,1.0
6091919352642,C003450,6091919352642,EXACT_NIB,1.0
4494099857525,C001630,4494099857525,EXACT_NIB,1.0
6335420509530,C002647,6335420509530,EXACT_NIB,1.0
9616537778424,C004696,9616537778424,EXACT_NIB,1.0
2592501691569,C000248,2592501691569,EXACT_NIB,1.0
4902374326924,C000336,4902374326924,EXACT_NIB,1.0
4640311828791,C004436,4640311828791,EXACT_NIB,1.0
6694239438375,C003111,6694239438375,EXACT_NIB,1.0
5030277217931,C000866,5030277217931,EXACT_NIB,1.0
4837268779388,C004503,4837268779388,EXACT_NIB,1.0
6910407629696,C004269,6910407629696,EXACT_NIB,1.0
5311015845673,C001497,5311015845673,EXACT_NIB,1.0
3021737339701,C004809,3021737339701,EXACT_NIB,1.0
3865496602514,C003926,3865496602514,EXACT_NIB,1.0
0422464069486,C004771,0422464069486,EXACT_NIB,1.0
1605801975570,C003960,1605801975570,EXACT_NIB,1.0
4294267088050,C004281,4294267088050,EXACT_NIB,1.0
0698142076817,C001203,0698142076817,EXACT_NIB,1.0
0541715007601,C004208,0541715007601,EXACT_NIB,1.0
5761867706672,C004346,5761867706672,EXACT_NIB,1.0
2152725978336,C002767,2152725978336,EXACT_NIB,1.0
6988012256208,C003365,6988012256208,EXACT_NIB,1.0
2063703559591,C000433,2063703559591,EXACT_NIB,1.0
8718341000665,C002673,8718341000665,EXACT_NIB,1.0
6089706493759,C002958,6089706493759,EXACT_NIB,1.0
8902764513005,C000136,8902764513005,EXACT_NIB,1.0
0842740628285,C004769,0842740628285,EXACT_NIB,1.0
2471178875051,C004580,2471178875051,EXACT_NIB,1.0
6899473879309,C001794,6899473879309,EXACT_NIB,1.0
5945681508951,C000256,5945681508951,EXACT_NIB,1.0
6668470726027,C004899,6668470726027,EXACT_NIB,1.0
6817922419979,C004733,6817922419979,EXACT_NIB,1.0
7890483346586,C000886,7890483346586,EXACT_NIB,1.0
9974308780378,C002731,9974308780378,EXACT_NIB,1.0
3059766208407,C002961,3059766208407,EXACT_NIB,1.0
7856525542458,C000265,7856525542458,EXACT_NIB,1.0
8986225468629,C003855,8986225468629,EXACT_NIB,1.0
1492627350600,C000605,1492627350600,EXACT_NIB,1.0
5691070861171,C002225,5691070861171,EXACT_NIB,1.0
6434946526505,C000876,6434946526505,EXACT_NIB,1.0
8875598759204,C004941,8875598759204,EXACT_NIB,1.0
2977444332945,C001550,2977444332945,EXACT_NIB,1.0
6497283419067,C000007,6497283419067,EXACT_NIB,1.0
1642128265859,C001843,1642128265859,EXACT_NIB,1.0
1584345651234,C004884,1584345651234,EXACT_NIB,1.0
5784590731282,C004472,5784590731282,EXACT_NIB,1.0
8937707050709,C002942,8937707050709,EXACT_NIB,1.0
3265720798047,C004630,3265720798047,EXACT_NIB,1.0
9996369184544,C003937,9996369184544,EXACT_NIB,1.0
0165159952747,C002492,0165159952747,EXACT_NIB,1.0
1347561961765,C003453,1347561961765,EXACT_NIB,1.0
5870051253806,C000165,5870051253806,EXACT_NIB,1.0
7462268975311,C002113,7462268975311,EXACT_NIB,1.0
4449419964596,C002795,4449419964596,EXACT_NIB,1.0
5070518251103,C000159,5070518251103,EXACT_NIB,1.0
4706165373053,C003737,4706165373053,EXACT_NIB,1.0
7059041179779,C001611,7059041179779,EXACT_NIB,1.0
6122983087884,C001864,6122983087884,EXACT_NIB,1.0
6274823009715,C004120,6274823009715,EXACT_NIB,1.0
7814082824649,C002524,7814082824649,EXACT_NIB,1.0
1596378131915,C004482,1596378131915,EXACT_NIB,1.0
9405815193942,C002664,9405815193942,EXACT_NIB,1.0
8144166611772,C001861,8144166611772,EXACT_NIB,1.0
0861759896224,C002490,0861759896224,EXACT_NIB,1.0
7085942682395,C004162,7085942682395,EXACT_NIB,1.0
6941513985532,C000695,6941513985532,EXACT_NIB,1.0
8073350064558,C002781,8073350064558,EXACT_NIB,1.0
7293706258736,C003400,7293706258736,EXACT_NIB,1.0
0115327034147,C001411,0115327034147,EXACT_NIB,1.0
7080538289812,C003165,7080538289812,EXACT_NIB,1.0
6445125622208,C003962,6445125622208,EXACT_NIB,1.0
9216298604278,C001516,9216298604278,EXACT_NIB,1.0
6250969412352,C001724,6250969412352,EXACT_NIB,1.0
2360368085884,C002476,2360368085884,EXACT_NIB,1.0
8319180438430,C002689,8319180438430,EXACT_NIB,1.0
1874729131126,C003600,1874729131126,EXACT_NIB,1.0
0423275888118,C003522,0423275888118,EXACT_NIB,1.0
8910953100179,C002150,8910953100179,EXACT_NIB,1.0
9819401469613,C000344,9819401469613,EXACT_NIB,1.0
5333501626251,C002692,5333501626251,EXACT_NIB,1.0
2096730924074,C003900,2096730924074,EXACT_NIB,1.0
8574339195800,C004637,8574339195800,EXACT_NIB,1.0
5198890609175,C003620,5198890609175,EXACT_NIB,1.0
2284396568872,C001726,2284396568872,EXACT_NIB,1.0
4144271974531,C000438,4144271974531,EXACT_NIB,1.0
6427294361090,C000287,6427294361090,EXACT_NIB,1.0
7417060225255,C001481,7417060225255,EXACT_NIB,1.0
4016379058482,C004762,4016379058482,EXACT_NIB,1.0
6120646467647,C003852,6120646467647,EXACT_NIB,1.0
9992570992861,C001016,9992570992861,EXACT_NIB,1.0
8659181980528,C001841,8659181980528,EXACT_NIB,1.0
8401677692191,C004059,8401677692191,EXACT_NIB,1.0
0691438767384,C003063,0691438767384,EXACT_NIB,1.0
2632732437039,C004922,2632732437039,EXACT_NIB,1.0
6832987681605,C004608,6832987681605,EXACT_NIB,1.0
3738013184341,C001627,3738013184341,EXACT_NIB,1.0
7620734787354,C004308,7620734787354,EXACT_NIB,1.0
5926637008894,C001685,5926637008894,EXACT_NIB,1.0
0418902446288,C003633,0418902446288,EXACT_NIB,1.0
1813722938045,C001537,1813722938045,EXACT_NIB,1.0
9273868133722,C002308,9273868133722,EXACT_NIB,1.0
0213671603384,C000033,0213671603384,EXACT_NIB,1.0
0648810503916,C001590,0648810503916,EXACT_NIB,1.0
8227814695395,C000171,8227814695395,EXACT_NIB,1.0
1562306780194,C003894,1562306780194,EXACT_NIB,1.0
6248748562378,C003144,6248748562378,EXACT_NIB,1.0
5136899065741,C004805,5136899065741,EXACT_NIB,1.0
6184535777785,C003677,6184535777785,EXACT_NIB,1.0
2396042445025,C000382,2396042445025,EXACT_NIB,1.0
6329403804374,C003227,6329403804374,EXACT_NIB,1.0
9970783931329,C002005,9970783931329,EXACT_NIB,1.0
5748632810705,C003010,5748632810705,EXACT_NIB,1.0
5460683426053,C004847,5460683426053,EXACT_NIB,1.0
2930944312134,C003712,2930944312134,EXACT_NIB,1.0
8723063657837,C000189,8723063657837,EXACT_NIB,1.0
7959322496737,C001215,7959322496737,EXACT_NIB,1.0
2894438826976,C003908,2894438826976,EXACT_NIB,1.0
9087863914183,C001047,9087863914183,EXACT_NIB,1.0
5445278610954,C001164,5445278610954,EXACT_NIB,1.0
0378280356899,C004082,0378280356899,EXACT_NIB,1.0
0139939256797,C000934,0139939256797,EXACT_NIB,1.0
8616338638130,C001937,8616338638130,EXACT_NIB,1.0
4977053644349,C002002,4977053644349,EXACT_NIB,1.0
9348280092053,C002359,9348280092053,EXACT_NIB,1.0
3315240415758,C001555,3315240415758,EXACT_NIB,1.0
5694201844576,C001409,5694201844576,EXACT_NIB,1.0
4019892891435,C002809,4019892891435,EXACT_NIB,1.0
3847513407491,C000163,3847513407491,EXACT_NIB,1.0
2069061195973,C003389,2069061195973,EXACT_NIB,1.0
4428054009231,C002137,4428054009231,EXACT_NIB,1.0
4329262055556,C004232,4329262055556,EXACT_NIB,1.0
4310951888578,C000146,4310951888578,EXACT_NIB,1.0
0898659846074,C003625,0898659846074,EXACT_NIB,1.0
8758750980207,C000205,8758750980207,EXACT_NIB,1.0
4773920244407,C002946,4773920244407,EXACT_NIB,1.0
1694261666471,C002652,1694261666471,EXACT_NIB,1.0
0074166430860,C002196,0074166430860,EXACT_NIB,1.0
0606737788921,C002616,0606737788921,EXACT_NIB,1.0
5647658575790,C000849,5647658575790,EXACT_NIB,1.0
9937848652308,C001945,9937848652308,EXACT_NIB,1.0
6330804808861,C004827,6330804808861,EXACT_NIB,1.0
0271681098176,C001748,0271681098176,EXACT_NIB,1.0
0686864641473,C000664,0686864641473,EXACT_NIB,1.0
6899773951660,C000796,6899773951660,EXACT_NIB,1.0
1519963230477,C002244,1519963230477,EXACT_NIB,1.0
4162906288156,C004155,4162906288156,EXACT_NIB,1.0
3568087793472,C004866,3568087793472,EXACT_NIB,1.0
4742932683487,C003174,4742932683487,EXACT_NIB,1.0
6277331258128,C000957,6277331258128,EXACT_NIB,1.0
2469685169217,C000485,2469685169217,EXACT_NIB,1.0
0057458076648,C004774,0057458076648,EXACT_NIB,1.0
5948224524881,C002332,5948224524881,EXACT_NIB,1.0
1191014739129,C004166,1191014739129,EXACT_NIB,1.0
7156853909174,C004178,7156853909174,EXACT_NIB,1.0
8728023865626,C004507,8728023865626,EXACT_NIB,1.0
7828687220307,C000838,7828687220307,EXACT_NIB,1.0
2154151980702,C004056,2154151980702,EXACT_NIB,1.0
6389874955910,C002282,6389874955910,EXACT_NIB,1.0
2027989145481,C003696,2027989145481,EXACT_NIB,1.0
0926288658072,C002404,0926288658072,EXACT_NIB,1.0
5752925556808,C002513,5752925556808,EXACT_NIB,1.0
2494700251906,C004634,2494700251906,EXACT_NIB,1.0
7476308357289,C002560,7476308357289,EXACT_NIB,1.0
8042022305975,C001689,8042022305975,EXACT_NIB,1.0
6856850664878,C000882,6856850664878,EXACT_NIB,1.0
6453347985294,C001130,6453347985294,EXACT_NIB,1.0
3706951181961,C004157,3706951181961,EXACT_NIB,1.0
3241997711801,C001335,3241997711801,EXACT_NIB,1.0
9271436947493,C000380,9271436947493,EXACT_NIB,1.0
7402845958769,C000271,7402845958769,EXACT_NIB,1.0
8024557116274,C004480,8024557116274,EXACT_NIB,1.0
0281060763443,C001379,0281060763443,EXACT_NIB,1.0
2987025215143,C004124,2987025215143,EXACT_NIB,1.0
0235472240553,C004682,0235472240553,EXACT_NIB,1.0
3408705683355,C002334,3408705683355,EXACT_NIB,1.0
8005573380792,C004046,8005573380792,EXACT_NIB,1.0
5665589906586,C002610,5665589906586,EXACT_NIB,1.0
1910697136359,C001560,1910697136359,EXACT_NIB,1.0
1402454224922,C000309,1402454224922,EXACT_NIB,1.0
8243509791353,C002704,8243509791353,EXACT_NIB,1.0
6408977953614,C003417,6408977953614,EXACT_NIB,1.0
1567261736292,C003995,1567261736292,EXACT_NIB,1.0
9401441245229,C003017,9401441245229,EXACT_NIB,1.0
9337415358338,C001860,9337415358338,EXACT_NIB,1.0
5082572323007,C002932,5082572323007,EXACT_NIB,1.0
5291483565086,C000751,5291483565086,EXACT_NIB,1.0
0055624126676,C003579,0055624126676,EXACT_NIB,1.0
4245320654326,C001582,4245320654326,EXACT_NIB,1.0
0568309531225,C002283,0568309531225,EXACT_NIB,1.0
1492049930640,C004159,1492049930640,EXACT_NIB,1.0
5887850660675,C000294,5887850660675,EXACT_NIB,1.0
7702153861151,C001014,7702153861151,EXACT_NIB,1.0
0650472553107,C002986,0650472553107,EXACT_NIB,1.0
2408860969253,C000557,2408860969253,EXACT_NIB,1.0
8129719228874,C004304,8129719228874,EXACT_NIB,1.0
2738696648110,C001291,2738696648110,EXACT_NIB,1.0
8367781070824,C003321,8367781070824,EXACT_NIB,1.0
6616201729512,C002743,6616201729512,EXACT_NIB,1.0
0909276736086,C004561,0909276736086,EXACT_NIB,1.0
5508005090830,C002019,5508005090830,EXACT_NIB,1.0
1243616050299,C002098,1243616050299,EXACT_NIB,1.0
0177491176755,C001199,0177491176755,EXACT_NIB,1.0
2295083860390,C003730,2295083860390,EXACT_NIB,1.0
3474392708120,C004765,3474392708120,EXACT_NIB,1.0
4160990975788,C002972,4160990975788,EXACT_NIB,1.0
4616222772610,C002584,4616222772610,EXACT_NIB,1.0
8956886499339,C000972,8956886499339,EXACT_NIB,1.0
4433736090857,C003016,4433736090857,EXACT_NIB,1.0
0249278523461,C003655,0249278523461,EXACT_NIB,1.0
6589782425658,C003279,6589782425658,EXACT_NIB,1.0
9863834669081,C000867,9863834669081,EXACT_NIB,1.0
0707919048786,C002906,0707919048786,EXACT_NIB,1.0
4541833788147,C003199,4541833788147,EXACT_NIB,1.0
0078677550053,C003922,0078677550053,EXACT_NIB,1.0
7415163295661,C001452,7415163295661,EXACT_NIB,1.0
5773061460174,C000488,5773061460174,EXACT_NIB,1.0
0826565293675,C000457,0826565293675,EXACT_NIB,1.0
3642209470544,C000507,3642209470544,EXACT_NIB,1.0
8852871583443,C001098,8852871583443,EXACT_NIB,1.0
1387314031916,C001073,1387314031916,EXACT_NIB,1.0
0247922476867,C004459,0247922476867,EXACT_NIB,1.0
2352980093413,C001272,2352980093413,EXACT_NIB,1.0
2181951719070,C003912,2181951719070,EXACT_NIB,1.0
6425503533210,C001691,6425503533210,EXACT_NIB,1.0
7056825832014,C004270,7056825832014,EXACT_NIB,1.0
4449810632673,C002049,4449810632673,EXACT_NIB,1.0
4743506978209,C002038,4743506978209,EXACT_NIB,1.0
1154959929179,C001310,1154959929179,EXACT_NIB,1.0
9205948360901,C002963,9205948360901,EXACT_NIB,1.0
3497320096015,C000855,3497320096015,EXACT_NIB,1.0
4648555169324,C000606,4648555169324,EXACT_NIB,1.0
0389166770952,C003125,0389166770952,EXACT_NIB,1.0
8925857839803,C004715,8925857839803,EXACT_NIB,1.0
0748781340951,C000283,0748781340951,EXACT_NIB,1.0
5412348109452,C000581,5412348109452,EXACT_NIB,1.0
9870109321529,C003919,9870109321529,EXACT_NIB,1.0
2612166948100,C004653,2612166948100,EXACT_NIB,1.0
2383684143446,C002739,2383684143446,EXACT_NIB,1.0
9059509428168,C000790,9059509428168,EXACT_NIB,1.0
0591579815551,C002697,0591579815551,EXACT_NIB,1.0
5781314562530,C001617,5781314562530,EXACT_NIB,1.0
4214377805592,C000705,4214377805592,EXACT_NIB,1.0
9987256964113,C004791,9987256964113,EXACT_NIB,1.0
9680071194750,C004211,9680071194750,EXACT_NIB,1.0
5933238143316,C000142,5933238143316,EXACT_NIB,1.0
5586026423624,C003163,5586026423624,EXACT_NIB,1.0
5080571178444,C002998,5080571178444,EXACT_NIB,1.0
6604486711881,C000782,6604486711881,EXACT_NIB,1.0
8452733188156,C001853,8452733188156,EXACT_NIB,1.0
9077045530017,C004911,9077045530017,EXACT_NIB,1.0
0220410649607,C001882,0220410649607,EXACT_NIB,1.0
2500932195693,C002979,2500932195693,EXACT_NIB,1.0
4523649411002,C004018,4523649411002,EXACT_NIB,1.0
7519679296058,C000586,7519679296058,EXACT_NIB,1.0
0772228749958,C001765,0772228749958,EXACT_NIB,1.0
0632448968460,C004284,0632448968460,EXACT_NIB,1.0
7021461690476,C000966,7021461690476,EXACT_NIB,1.0
0296705035623,C004800,0296705035623,EXACT_NIB,1.0
6563226791117,C002653,6563226791117,EXACT_NIB,1.0
2245883660798,C003713,2245883660798,EXACT_NIB,1.0
6686680807956,C001663,6686680807956,EXACT_NIB,1.0
0928033714213,C002909,0928033714213,EXACT_NIB,1.0
6293369832407,C004434,6293369832407,EXACT_NIB,1.0
4522759426732,C000538,4522759426732,EXACT_NIB,1.0
9329745116516,C004670,9329745116516,EXACT_NIB,1.0
2072391918465,C001107,2072391918465,EXACT_NIB,1.0
9196697602236,C004882,9196697602236,EXACT_NIB,1.0
2491626317774,C003434,2491626317774,EXACT_NIB,1.0
5083327104535,C001795,5083327104535,EXACT_NIB,1.0
1633547154338,C001756,1633547154338,EXACT_NIB,1.0
0284571869198,C002527,0284571869198,EXACT_NIB,1.0
8613674616160,C002301,8613674616160,EXACT_NIB,1.0
0695312178940,C003391,0695312178940,EXACT_NIB,1.0
3191678758647,C002649,3191678758647,EXACT_NIB,1.0
1614384039726,C001443,1614384039726,EXACT_NIB,1.0
6038552882313,C003119,6038552882313,EXACT_NIB,1.0
7638586922543,C001812,7638586922543,EXACT_NIB,1.0
5955394506989,C000793,5955394506989,EXACT_NIB,1.0
4179394314914,C002071,4179394314914,EXACT_NIB,1.0
7404052770354,C002680,7404052770354,EXACT_NIB,1.0
5194072346150,C002340,5194072346150,EXACT_NIB,1.0
9002950114747,C001108,9002950114747,EXACT_NIB,1.0
7574568442633,C004522,7574568442633,EXACT_NIB,1.0
0824130160644,C004651,0824130160644,EXACT_NIB,1.0
3071821821606,C002228,3071821821606,EXACT_NIB,1.0
0238836970257,C002674,0238836970257,EXACT_NIB,1.0
2863996240238,C000188,2863996240238,EXACT_NIB,1.0
0395728693953,C004530,0395728693953,EXACT_NIB,1.0
3480249668992,C000110,3480249668992,EXACT_NIB,1.0
5444847920740,C004679,5444847920740,EXACT_NIB,1.0
2549839103204,C002235,2549839103204,EXACT_NIB,1.0
3345958295656,C000350,3345958295656,EXACT_NIB,1.0
5376378256485,C002145,5376378256485,EXACT_NIB,1.0
5067996451159,C002637,5067996451159,EXACT_NIB,1.0
9795080466063,C001833,9795080466063,EXACT_NIB,1.0
2092252123802,C004168,2092252123802,EXACT_NIB,1.0
7151295458938,C003867,7151295458938,EXACT_NIB,1.0
9522875120901,C003085,9522875120901,EXACT_NIB,1.0
9891050459619,C000090,9891050459619,EXACT_NIB,1.0
5942104208418,C002836,5942104208418,EXACT_NIB,1.0
1519093757707,C000645,1519093757707,EXACT_NIB,1.0
8483695595827,C003577,8483695595827,EXACT_NIB,1.0
0827610023512,C003508,0827610023512,EXACT_NIB,1.0
