NIB,NPWP,OSS_ID,NAMA_PERUSAHAAN,NAMA_SINGKATAN,ALAMAT,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,NOMOR_API,NIPER,TGL_PERUBAHAN_NIB,STATUS_NIB
881317886917,98.110.608.4-516.839,OSS-2192671,PERUM ARYANI TBK,PERUM ARYA,Gg. M.H Thamrin No. 3,PONTIANAK,ID-67,9971,(002) 976 1057,Perum,DISAHKAN,AKTIF,0,1,,,NIPER-34975,2026-01-14,AKTIF
829922995900,10.943.969.0-784.473,OSS-6471027,PD HARIYAH PUTRA TBK,PD HARIYAH,Gang Sentot Alibasa No. 25,LUBUKLINGGAU,ID-37,71473,+62 (10) 469 6325,CV,PROSES,DIBEKUKAN,1,1,API-P,95327-API,NIPER-87747,2026-01-16,AKTIF
776312920092,82.207.687.4-442.625,OSS-1259280,UD UTAMI MARYADI TBK,UD UTAMI M,Gang Cikutra Timur No. 318,TANJUNGPINANG,ID-48,43205,+62 (0804) 791 6906,Firma,TERDAFTAR,DIBEKUKAN,1,1,API-P,40164-API,NIPER-36563,2026-02-19,AKTIF
975553208164,70.080.637.1-718.423,OSS-7413889,PT AGUSTINA,AGUSTINA,Gg. Kendalsari No. 7,BALIKPAPAN,ID-56,17289,+62 (68) 234 3548,CV,PROSES,AKTIF,0,1,,,NIPER-87868,2026-02-23,AKTIF
993534091408,74.439.544.9-532.255,OSS-7840714,CV DONGORAN,DONGORAN,Gang Jayawijaya No. 4,TEGAL,ID-24,51226,+62 (18) 810 2998,PT,PROSES,TIDAK AKTIF,1,0,API-P,00580-API,,2026-01-20,AKTIF
717923393992,53.581.619.2-036.584,OSS-1075289,PT YUNIAR,YUNIAR,Gg. Gardujati No. 713,CIMAHI,ID-69,31688,085 116 3271,Perum,TERDAFTAR,DIBEKUKAN,1,0,API-U,54927-API,,2026-02-13,AKTIF
197239612422,26.167.336.6-053.894,OSS-4524905,PT PRASETYA PERSERO TBK,PRASETYA (,Jalan Setiabudhi No. 579,KEDIRI,ID-97,55928,+62 (051) 547-3653,Perum,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-19336,2026-01-13,AKTIF
160638093850,29.492.099.6-975.370,OSS-7016465,UD HARYANTO,UD HARYANT,Gang Sentot Alibasa No. 80,PRABUMULIH,ID-32,47340,+62-035-393-2100,Firma,DISAHKAN,AKTIF,1,0,API-U,80452-API,,2026-02-03,AKTIF
588949214758,57.040.992.6-436.902,OSS-5855251,PT MEGANTARA PRASTUTI TBK,MEGANTARA,Jl. Cihampelas No. 5,SALATIGA,ID-62,43702,+62 (0105) 283-5963,CV,PROSES,TIDAK AKTIF,0,0,,,,2026-02-20,AKTIF
166516078539,33231602138999,OSS-0335495,PERUM WIBOWO KUSWOYO PERSERO TBK DUPLICATE,PERUM WIBO,Jl. Dipatiukur No. 091,DUMAI,ID-69,3277,(0474) 697 2552,Firma,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-02-03,AKTIF
558943880859,14.923.670.5-111.216,OSS-9510058,CV SARAGIH PERSERO TBK,SARAGIH (P,Gg. Jamika No. 66,LANGSA,ID-58,80979,(0662) 627 9339,Perum,PROSES,AKTIF,1,0,API-U,25953-API,,2026-01-21,AKTIF
785063158628,53.233.191.6-446.776,OSS-9829240,UD YUNIAR SUWARNO PERSERO TBK,UD YUNIAR,Jl. Jamika No. 5,JAMBI,ID-46,80392,+62 (0425) 466 2999,Firma,PROSES,AKTIF,1,1,API-U,78831-API,NIPER-66224,2026-02-06,AKTIF
376949549595,20.184.003.4-800.368,OSS-2044243,UD HASTUTI WINARNO,UD HASTUTI,Jalan Laswi No. 92,TANJUNGBALAI,ID-26,42453,+62 (068) 431 3438,Perum,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-23473,2026-01-26,AKTIF
392590677185,36.017.430.4-025.600,OSS-4131667,UD MAULANA KUSWANDARI PERSERO TBK,UD MAULANA,Jl. Cihampelas No. 7,PALEMBANG,ID-17,35064,+62 (72) 990-4388,CV,DISAHKAN,AKTIF,0,0,,,,2026-02-03,AKTIF
815190365421,74.700.462.4-392.978,OSS-7793912,CV YOLANDA PURNAWATI PERSERO TBK,YOLANDA PU,Jalan Raya Setiabudhi No. 73,SABANG,ID-29,86150,+62-91-825-6128,Perum,PROSES,TIDAK AKTIF,1,0,API-U,29555-API,,2026-02-09,AKTIF
335578503894,49.912.610.2-548.857,OSS-5227185,PERUM WIBISONO DUPLICATE,PERUM WIBI,Gang Gardujati No. 4,LHOKSEUMAWE,ID-22,94534,+62-0123-022-1517,CV,PROSES,TIDAK AKTIF,0,1,,,NIPER-51359,2026-02-06,AKTIF
996472366117,61.470.279.4-049.861,OSS-1172478,UD WIDIASTUTI,UD WIDIAST,Jalan Pelajar Pejuang No. 19,KOTA ADMINISTRASI JAKARTA PUSAT,ID-91,1202,089 554 8172,Perum,PROSES,AKTIF,0,1,,,NIPER-67312,2026-02-03,AKTIF
697859972173,83.493.970.1-861.228,OSS-3637942,PD SIREGAR HIDAYAT PERSERO TBK,PD SIREGAR,Jl. Cihampelas No. 61,SORONG,ID-34,70237,+62 (094) 413 6297,Perum,PROSES,TIDAK AKTIF,0,1,,,NIPER-71946,2026-02-09,AKTIF
883337401937,86.703.226.5-611.274,OSS-0615947,PERUM THAMRIN,PERUM THAM,Gang Kebonjati No. 69,PANGKALPINANG,ID-33,11437,+62 (0815) 337 5504,PT,TERDAFTAR,TIDAK AKTIF,1,0,API-U,23796-API,,2026-02-17,AKTIF
966591009313,90.951.252.8-620.212,OSS-2907085,PT NAPITUPULU WINARSIH TBK,NAPITUPULU,Gg. Jend. A. Yani No. 957,BAU-BAU,ID-20,44072,+62 (288) 286 0253,Perum,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-57781,2026-01-02,AKTIF
139851549708,99.850.119.9-122.666,OSS-6161193,CV HANDAYANI TBK DUPLICATE,HANDAYANI,Jl. Lembong No. 405,PAYAKUMBUH,ID-68,5778,+62-030-503-2593,Perum,PROSES,DIBEKUKAN,1,0,API-U,45625-API,,2026-02-14,AKTIF
640396139861,79.310.793.3-048.470,OSS-1981513,CV UYAINAH PERSERO TBK,UYAINAH (P,Gang Dr. Djunjunan No. 806,SOLOK,ID-50,91011,+62 (0145) 827-1931,PT,TERDAFTAR,TIDAK AKTIF,1,0,API-P,90560-API,,2026-02-09,AKTIF
367048706831,72.930.001.6-658.981,OSS-4073223,CV ZULKARNAIN,ZULKARNAIN,Gang Cikapayang No. 714,PROBOLINGGO,ID-94,92547,0892747618,Perum,TERDAFTAR,AKTIF,0,0,,,,2026-02-02,AKTIF
922081869677,60.316.821.0-968.939,OSS-3663512,PD YULIARTI,PD YULIART,Jalan M.T Haryono No. 384,DENPASAR,ID-99,41461,(010) 323-7304,PT,DISAHKAN,AKTIF,0,1,,,NIPER-29643,2026-01-07,AKTIF
859321359618,30.734.800.2-264.259,OSS-7205548,PERUM MARYATI LAKSMIWATI,PERUM MARY,Jl. Peta No. 49,PALOPO,ID-57,60429,+62-0717-847-2146,PT,DISAHKAN,TIDAK AKTIF,1,1,API-P,17275-API,NIPER-80452,2026-01-18,AKTIF
757445101598,45.554.562.3-217.914,OSS-0186435,PT WASITA HUTAGALUNG TBK,WASITA HUT,Gg. Jend. Sudirman No. 20,SAMARINDA,ID-22,55469,(0261) 424-4839,PT,PROSES,DIBEKUKAN,1,0,API-U,41757-API,,2026-01-22,AKTIF
675539818890,73.781.591.5-790.894,OSS-5896268,PERUM SAPTONO PUDJIASTUTI,PERUM SAPT,Jalan Ahmad Dahlan No. 207,BAU-BAU,ID-72,39612,+62 (090) 518-8129,Firma,TERDAFTAR,AKTIF,0,0,,,,2026-01-21,AKTIF
779939476224,77.773.241.1-920.960,OSS-7586252,CV HANDAYANI FIRGANTORO DUPLICATE,HANDAYANI,Jalan R.E Martadinata No. 550,PRABUMULIH,ID-52,14145,+62 (0719) 092 8081,PT,PROSES,DIBEKUKAN,1,1,API-P,93643-API,NIPER-15544,2026-01-14,AKTIF
914524794085,95.051.309.2-421.097,OSS-9195934,PT HASSANAH DUPLICATE,HASSANAH,Jl. Lembong No. 1,SAWAHLUNTO,ID-48,41836,(0566) 671 0292,Firma,PROSES,DIBEKUKAN,1,1,API-U,47475-API,NIPER-98580,2026-02-10,AKTIF
296283555553,55.396.977.2-326.418,OSS-1834700,UD NABABAN RAHMAWATI,UD NABABAN,Gang Suryakencana No. 6,TEBINGTINGGI,ID-28,38772,+62 (42) 884 0708,Firma,PROSES,TIDAK AKTIF,1,1,API-P,01648-API,NIPER-76150,2026-01-09,AKTIF
463988858737,82.378.016.1-816.211,OSS-1567430,UD MELANI PERSERO TBK,UD MELANI,Gang Lembong No. 51,SAMARINDA,ID-63,66714,+62-36-406-2470,PT,PROSES,DIBEKUKAN,0,0,,,,2026-01-27,AKTIF
870036191353,57840620101524,OSS-5533524,UD SITUMORANG WULANDARI TBK,UD SITUMOR,Jl. Cikutra Timur No. 4,SAWAHLUNTO,ID-71,50024,(0142) 235 7699,PT,TERDAFTAR,TIDAK AKTIF,1,0,API-U,49068-API,,2026-01-06,AKTIF
300374172714,77.809.602.0-158.128,OSS-7047932,PT MUSTOFA DUPLICATE,MUSTOFA,Gg. Kh Amin Jasuta No. 3,KOTA ADMINISTRASI JAKARTA BARAT,ID-50,61847,(006) 937-1218,PT,TERDAFTAR,TIDAK AKTIF,1,1,API-P,35384-API,NIPER-12731,2026-02-02,AKTIF
135381483747,55.803.090.1-685.647,OSS-1778401,CV HARIYAH,HARIYAH,Jalan Ronggowarsito No. 1,BEKASI,ID-66,58668,(011) 997-6759,Firma,PROSES,AKTIF,0,0,,,,2026-02-10,AKTIF
353417654614,11.910.147.3-912.983,OSS-5844801,PD KUSMAWATI HIDAYANTO,PD KUSMAWA,Gang Dr. Djunjunan No. 68,DEPOK,ID-99,91744,(0940) 803-0892,CV,TERDAFTAR,TIDAK AKTIF,1,1,API-U,29064-API,NIPER-19965,2026-02-01,AKTIF
992470205345,21.016.291.3-457.747,OSS-7509048,PERUM SALAHUDIN HAKIM,PERUM SALA,Gang Asia Afrika No. 91,PALOPO,ID-56,77335,+62 (25) 513-3339,CV,DISAHKAN,TIDAK AKTIF,1,1,API-P,51820-API,NIPER-17740,2026-01-09,AKTIF
90143276889,12.712.978.5-486.444,OSS-5530763,PERUM RAHMAWATI NAINGGOLAN TBK,PERUM RAHM,Jl. Ir. H. Djuanda No. 80,LUBUKLINGGAU,ID-11,520,+62 (061) 762 0442,CV,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-32409,2026-02-05,AKTIF
672681110414,51.749.064.6-351.140,OSS-1908485,PERUM PRASASTA HARYANTO,PERUM PRAS,Gang Cempaka No. 794,PADANG SIDEMPUAN,ID-80,53232,(0337) 918 0250,Perum,TERDAFTAR,TIDAK AKTIF,1,0,API-P,22665-API,,2026-02-14,AKTIF
151335946756,25.528.752.8-787.473,OSS-2643534,PT PERMADI LAKSMIWATI PERSERO TBK,PERMADI LA,Jl. K.H. Wahid Hasyim No. 63,TANJUNGBALAI,ID-22,14704,+62 (49) 931-7800,PT,DISAHKAN,AKTIF,0,0,,,,2026-01-06,AKTIF
66676055080,50908306925098,OSS-0556441,PT MAHENDRA TBK,MAHENDRA T,Jalan Suniaraja No. 502,PALEMBANG,ID-49,19181,+62 (0983) 678-4903,CV,DISAHKAN,AKTIF,0,0,,,,2026-02-11,AKTIF
258903305975,84.778.739.9-981.911,OSS-0745106,PD PANGESTU HASANAH PERSERO TBK,PD PANGEST,Jalan Surapati No. 563,TANGERANG,ID-96,28620,+62-041-607-7807,CV,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-65701,2026-01-27,AKTIF
629813073214,46.704.765.2-359.239,OSS-4892030,PD KUSMAWATI SAPUTRA TBK,PD KUSMAWA,Jalan Jayawijaya No. 96,DENPASAR,ID-36,137,+62 (483) 016 3838,Firma,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-02-18,AKTIF
523736050791,81.589.988.6-834.527,OSS-3466661,PT LESTARI JAILANI TBK,LESTARI JA,Gang Yos Sudarso No. 08,DEPOK,ID-42,49982,+62 (080) 046 3580,PT,PROSES,TIDAK AKTIF,0,0,,,,2026-02-25,AKTIF
728172596186,54.098.943.2-518.475,OSS-0613841,PD FUJIATI PERSERO TBK,PD FUJIATI,Gang Ir. H. Djuanda No. 277,KUPANG,ID-80,48117,+62-0599-317-5820,Perum,DISAHKAN,DIBEKUKAN,0,0,,,,2026-01-23,AKTIF
213719068265,61.636.378.2-579.390,OSS-9006789,PT ANDRIANI ANDRIANI PERSERO TBK,ANDRIANI A,Jalan Phh. Mustofa No. 03,SOLOK,ID-71,78794,(0590) 757-8250,CV,DISAHKAN,TIDAK AKTIF,1,1,API-U,45985-API,NIPER-04948,2026-01-12,AKTIF
99286102855,14.382.552.0-328.659,OSS-1819805,PERUM PUTRA SUARTINI,PERUM PUTR,Jalan Antapani Lama No. 73,TEGAL,ID-79,3884,+62-16-776-9219,Firma,DISAHKAN,AKTIF,1,1,API-P,10507-API,NIPER-19709,2026-02-16,AKTIF
751035894417,58.912.894.2-924.168,OSS-2309426,PERUM PRADANA,PERUM PRAD,Gang Kiaracondong No. 95,SIBOLGA,ID-83,87844,+62 (0121) 597 1878,Perum,DISAHKAN,DIBEKUKAN,1,0,API-P,57255-API,,2026-01-27,AKTIF
968887555435,51.874.158.9-951.154,OSS-5778419,PT PRATIWI HASSANAH TBK,PRATIWI HA,Gang Raya Ujungberung No. 31,TERNATE,ID-74,42267,+62 (564) 212-4786,CV,PROSES,TIDAK AKTIF,1,1,API-P,06855-API,NIPER-07529,2026-01-27,AKTIF
886216494202,78.183.252.4-485.317,OSS-2682155,PD YOLANDA IRAWAN PERSERO TBK,PD YOLANDA,Jl. Pasirkoja No. 4,BINJAI,ID-33,15443,(018) 907 8315,PT,TERDAFTAR,DIBEKUKAN,1,0,API-U,23499-API,,2026-02-07,AKTIF
107032472712,24.639.484.1-849.869,OSS-3502850,UD FUJIATI,UD FUJIATI,Jalan Sentot Alibasa No. 686,PALANGKARAYA,ID-21,17027,(0591) 107 2483,CV,PROSES,TIDAK AKTIF,0,0,,,,2026-02-22,AKTIF
501160026849,67.776.192.0-297.637,OSS-7555794,PT ZULAIKA RIYANTI,ZULAIKA RI,Gang Cempaka No. 162,DUMAI,ID-60,22938,(029) 187 9375,CV,TERDAFTAR,AKTIF,1,1,API-P,93727-API,NIPER-51315,2026-01-31,AKTIF
707955151229,46.213.541.5-970.996,OSS-2543848,PD SIMANJUNTAK,PD SIMANJU,Jl. Rajawali Timur No. 76,BANJAR,ID-88,71580,+62 (90) 904 6376,PT,TERDAFTAR,AKTIF,1,1,API-P,60465-API,NIPER-58665,2026-01-14,AKTIF
299968480322,18.147.880.4-634.869,OSS-5893384,PD SIMBOLON PERSERO TBK,PD SIMBOLO,Gg. W.R. Supratman No. 242,SAMARINDA,ID-39,2837,(068) 959-7102,CV,DISAHKAN,DIBEKUKAN,1,0,API-U,78828-API,,2026-01-31,AKTIF
601215572532,72.832.213.6-819.983,OSS-0161996,PT PUTRA,PUTRA,Jalan Dipatiukur No. 454,SEMARANG,ID-10,87400,+62 (024) 717-6995,PT,TERDAFTAR,TIDAK AKTIF,1,0,API-U,53314-API,,2026-01-18,AKTIF
376613662808,12.268.159.4-747.053,OSS-1105833,PERUM ASTUTI,PERUM ASTU,Gg. Wonoayu No. 4,BENGKULU,ID-91,42693,(0650) 167-6718,PT,PROSES,AKTIF,0,1,,,NIPER-77628,2026-01-24,AKTIF
371504165915,20.177.749.0-509.759,OSS-2304501,PT WACANA RAJASA PERSERO TBK,WACANA RAJ,Jalan Asia Afrika No. 266,SUKABUMI,ID-33,14764,+62 (51) 583 7767,Perum,PROSES,TIDAK AKTIF,1,1,API-U,49961-API,NIPER-65926,2026-01-31,AKTIF
463960979525,52.142.785.1-259.007,OSS-1097284,PD PRADANA,PD PRADANA,Jl. Sadang Serang No. 243,BANJARBARU,ID-69,60757,+62 (096) 861-7670,CV,DISAHKAN,DIBEKUKAN,1,1,API-U,43913-API,NIPER-24676,2026-01-11,AKTIF
158350344694,59.648.831.9-213.424,OSS-9128965,PERUM WINARSIH TBK DUPLICATE,PERUM WINA,Jl. Moch. Ramdan No. 192,CIMAHI,ID-73,5102,087 675 4813,Perum,TERDAFTAR,AKTIF,0,0,,,,2026-01-25,AKTIF
201483171760,24.876.325.4-157.203,OSS-2262542,PT NASYIDAH HARYANTI TBK,NASYIDAH H,Jl. M.H Thamrin No. 0,BEKASI,ID-36,86437,+62 (0475) 339-8171,PT,PROSES,AKTIF,1,1,API-U,31019-API,NIPER-75587,2026-02-15,AKTIF
65834756691,84711717360299,OSS-2540480,PT SITOMPUL PANGESTU,SITOMPUL P,Gg. Cikutra Timur No. 448,SINGKAWANG,ID-46,1932,+62 (70) 933-4206,Firma,DISAHKAN,DIBEKUKAN,0,0,,,,2026-02-04,AKTIF
527262719273,24836317893337,OSS-2027220,PERUM HUTAPEA,PERUM HUTA,Jl. Surapati No. 582,CIREBON,ID-35,99066,(0399) 281 3448,Perum,PROSES,AKTIF,1,0,API-P,93875-API,,2026-01-20,AKTIF
613393458755,48.564.114.4-646.629,OSS-1478789,PERUM YUNIAR,PERUM YUNI,Gang Yos Sudarso No. 811,SIBOLGA,ID-81,18115,+62-059-947-7451,Perum,TERDAFTAR,AKTIF,0,0,,,,2026-01-02,AKTIF
68151146278,56.621.762.7-243.814,OSS-4565149,UD PUTRA YULIANTI PERSERO TBK,UD PUTRA Y,Gang Sukajadi No. 3,PROBOLINGGO,ID-51,55450,+62 (022) 219 8848,Perum,PROSES,AKTIF,0,0,,,,2026-02-27,AKTIF
864486999336,26.997.256.8-786.929,OSS-9785326,PERUM SINAGA,PERUM SINA,Gg. R.E Martadinata No. 5,TUAL,ID-87,53652,+62 (43) 845-6825,PT,PROSES,TIDAK AKTIF,0,0,,,,2026-01-22,AKTIF
834618845243,45.243.680.1-708.387,OSS-9700408,CV NAJMUDIN PERSERO TBK DUPLICATE,NAJMUDIN (,Gang Setiabudhi No. 469,KOTA ADMINISTRASI JAKARTA UTARA,ID-88,7682,+62-145-761-1022,Firma,DISAHKAN,AKTIF,1,0,API-P,51446-API,,2026-01-28,AKTIF
893281665177,31.319.749.3-135.276,OSS-2559376,PT ISWAHYUDI PERSERO TBK,ISWAHYUDI,Gang Medokan Ayu No. 16,SERANG,ID-94,72715,+62 (0836) 281 3413,CV,DISAHKAN,DIBEKUKAN,0,0,,,,2026-01-19,AKTIF
340121606496,14.776.687.6-764.725,OSS-5301567,PD PRATAMA,PD PRATAMA,Jl. Setiabudhi No. 7,PAGARALAM,ID-53,26198,+62 (0867) 179 8568,PT,TERDAFTAR,AKTIF,1,1,API-U,74408-API,NIPER-02494,2026-02-13,AKTIF
771740668679,94.206.137.6-982.376,OSS-1825930,PERUM LAILASARI PRATIWI PERSERO TBK,PERUM LAIL,Jl. Jend. Sudirman No. 263,TASIKMALAYA,ID-68,56710,+62 (62) 251-9335,PT,TERDAFTAR,TIDAK AKTIF,0,0,,,,2026-02-27,AKTIF
249472865018,85.053.545.2-553.622,OSS-8093751,PT ANGGRIAWAN TBK,ANGGRIAWAN,Gg. Pasteur No. 907,KENDARI,ID-93,89265,(023) 193 9920,CV,DISAHKAN,TIDAK AKTIF,1,1,API-P,15041-API,NIPER-21506,2026-02-02,AKTIF
918505739397,61.307.065.5-925.267,OSS-0494388,UD WINARNO,UD WINARNO,Gang Cikutra Timur No. 7,PARIAMAN,ID-79,3079,+62-094-302-9971,CV,DISAHKAN,AKTIF,0,0,,,,2026-02-08,AKTIF
114310753987,14.142.642.9-306.461,OSS-4383816,UD MANSUR NAMAGA TBK,UD MANSUR,Gg. Jayawijaya No. 74,SABANG,ID-61,75289,(0245) 979-8982,Perum,TERDAFTAR,DIBEKUKAN,1,1,API-U,24554-API,NIPER-04210,2026-02-05,AKTIF
942169217767,97.717.593.0-061.778,OSS-9444517,CV HALIM,HALIM,Gang Merdeka No. 911,SABANG,ID-29,30131,+62-0487-422-7499,Perum,TERDAFTAR,AKTIF,0,0,,,,2026-01-10,AKTIF
399446016585,92.645.575.4-979.667,OSS-0492319,PD WAHYUNI,PD WAHYUNI,Gang Rajawali Barat No. 800,SALATIGA,ID-36,51011,+62 (0763) 046-5720,CV,DISAHKAN,AKTIF,0,0,,,,2026-01-01,AKTIF
38724754889,36.481.892.9-988.967,OSS-5845646,PD HUTAPEA LAKSITA,PD HUTAPEA,Gang Jayawijaya No. 7,PADANG SIDEMPUAN,ID-68,7039,+62-0066-274-7685,Perum,DISAHKAN,DIBEKUKAN,1,0,API-P,74110-API,,2026-01-05,AKTIF
134024940091,30.925.421.2-032.798,OSS-0378917,PERUM SIMANJUNTAK TBK,PERUM SIMA,Gg. Cikutra Timur No. 8,MAGELANG,ID-38,31200,+62-84-343-7974,PT,DISAHKAN,AKTIF,1,0,API-U,75714-API,,2026-02-23,AKTIF
942897506904,92.589.731.2-918.922,OSS-0254556,PD HIDAYANTO HUTAPEA,PD HIDAYAN,Gg. S. Parman No. 47,SABANG,ID-55,8368,+62 (65) 736-7597,PT,PROSES,DIBEKUKAN,1,0,API-P,95395-API,,2026-01-07,AKTIF
694918045019,34.150.721.9-099.052,OSS-9935879,UD SIMANJUNTAK PERSERO TBK,UD SIMANJU,Jl. Gegerkalong Hilir No. 54,DUMAI,ID-66,29213,+62-09-078-7328,Perum,PROSES,AKTIF,0,0,,,,2026-01-30,AKTIF
220166088992,52.921.191.7-923.084,OSS-5104180,PERUM WINARSIH FIRMANSYAH PERSERO TBK,PERUM WINA,Jl. Cempaka No. 7,KOTAMOBAGU,ID-61,45664,(046) 687-4925,PT,PROSES,DIBEKUKAN,1,0,API-P,55473-API,,2026-02-23,AKTIF
867048302701,84.506.575.5-341.894,OSS-2102596,UD LESTARI,UD LESTARI,Gang Dr. Djunjunan No. 2,TANGERANG SELATAN,ID-16,23714,+62 (37) 047-0577,CV,PROSES,AKTIF,1,0,API-P,76685-API,,2026-02-23,AKTIF
424276652681,59.574.084.9-629.023,OSS-6518937,PT IRAWAN,IRAWAN,Gg. Waringin No. 218,TOMOHON,ID-53,12685,083 440 2757,Perum,DISAHKAN,TIDAK AKTIF,1,0,API-P,32675-API,,2026-01-28,AKTIF
307366196719,79.697.816.2-667.141,OSS-6826597,PT HANDAYANI,HANDAYANI,Jl. Hos. Cokroaminoto No. 12,MANADO,ID-64,97096,+62 (73) 167 3499,Perum,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-03-02,AKTIF
660847335015,87050441454342,OSS-4148790,PT WINARSIH PERSERO TBK,WINARSIH (,Gg. Jayawijaya No. 528,PASURUAN,ID-23,61365,+62-25-860-9732,Perum,PROSES,AKTIF,0,1,,,NIPER-34857,2026-01-28,AKTIF
511955886023,22975961298753,OSS-0126353,PD KUSUMO PERSERO TBK,PD KUSUMO,Jalan Moch. Ramdan No. 86,BAU-BAU,ID-40,74238,(024) 991-8131,Perum,TERDAFTAR,TIDAK AKTIF,1,0,API-U,80102-API,,2026-01-21,AKTIF
487827873586,58.236.306.2-777.892,OSS-8388129,PD MANDALA PERSERO TBK,PD MANDALA,Gg. Soekarno Hatta No. 95,BLITAR,ID-57,67969,+62 (079) 164 6948,Perum,TERDAFTAR,TIDAK AKTIF,0,0,,,,2026-01-18,AKTIF
835675694521,80542770459675,OSS-1600459,CV HASTUTI PERSERO TBK,HASTUTI (P,Jalan Suryakencana No. 265,SAWAHLUNTO,ID-93,67762,(096) 826 9976,CV,TERDAFTAR,DIBEKUKAN,1,1,API-U,68345-API,NIPER-55793,2026-02-28,AKTIF
156407940966,80.112.808.2-018.038,OSS-4728328,UD PRASASTA TBK,UD PRASAST,Jalan Pasir Koja No. 67,BALIKPAPAN,ID-91,99227,(059) 983-1618,CV,PROSES,DIBEKUKAN,1,1,API-U,91615-API,NIPER-99519,2026-01-05,AKTIF
887608974380,18.901.441.6-635.558,OSS-5706319,UD MEGANTARA NAINGGOLAN,UD MEGANTA,Gg. Laswi No. 34,PURWOKERTO,ID-23,81029,+62-906-794-3928,PT,TERDAFTAR,DIBEKUKAN,1,0,API-U,49170-API,,2026-02-01,AKTIF
446103955240,75.833.526.7-278.149,OSS-0632375,PERUM NURAINI NATSIR,PERUM NURA,Jl. Ir. H. Djuanda No. 7,SINGKAWANG,ID-75,85203,(0231) 072-5747,Firma,DISAHKAN,TIDAK AKTIF,1,0,API-U,00218-API,,2026-02-12,AKTIF
886013594615,16.661.857.7-219.911,OSS-1039056,CV USADA TARIHORAN TBK,USADA TARI,Jl. Cikutra Timur No. 96,PONTIANAK,ID-13,87014,080 535 6445,Firma,TERDAFTAR,DIBEKUKAN,1,0,API-P,04581-API,,2026-02-01,AKTIF
114773201017,26952499118773,OSS-4778485,PT ASTUTI,ASTUTI,Gang Raya Setiabudhi No. 77,BANDUNG,ID-10,84276,+62 (46) 719 7889,Perum,DISAHKAN,DIBEKUKAN,0,0,,,,2026-02-08,AKTIF
570298705616,75758994592911,OSS-6221150,PD HAKIM PRAKASA,PD HAKIM P,Jl. Kh Amin Jasuta No. 9,TEGAL,ID-66,8982,(0854) 115 6917,Firma,DISAHKAN,DIBEKUKAN,1,0,API-U,54955-API,,2026-01-13,AKTIF
453444622,79.281.727.2-433.477,OSS-2048443,PD MAULANA UYAINAH PERSERO TBK,PD MAULANA,Gang Stasiun Wonokromo No. 82,MALANG,ID-83,55987,(094) 130-0871,PT,PROSES,TIDAK AKTIF,1,0,API-P,06235-API,,2026-02-28,AKTIF
226868703755,78.545.765.3-092.464,OSS-3081322,UD HARYANTI UWAIS,UD HARYANT,Jalan Hos. Cokroaminoto No. 664,TANJUNGBALAI,ID-29,9455,(0314) 926 6224,Firma,PROSES,AKTIF,1,1,API-U,77603-API,NIPER-82807,2026-01-01,AKTIF
861890787719,85.886.615.4-550.595,OSS-5017657,PERUM WIBISONO TBK,PERUM WIBI,Jl. Rungkut Industri No. 211,KOTA ADMINISTRASI JAKARTA TIMUR,ID-15,43071,0894056764,Perum,PROSES,DIBEKUKAN,0,1,,,NIPER-77196,2026-02-03,AKTIF
370124000272,37.908.111.3-950.400,OSS-9673383,PERUM WIJAYA,PERUM WIJA,Gg. Erlangga No. 21,SUBULUSSALAM,ID-93,37852,085 549 4667,Perum,PROSES,DIBEKUKAN,1,0,API-P,36701-API,,2026-01-24,AKTIF
115141303567,84.248.491.7-353.163,OSS-7010663,PT ANGGRIAWAN,ANGGRIAWAN,Gang Jakarta No. 948,TEGAL,ID-76,88781,0841724156,CV,DISAHKAN,TIDAK AKTIF,1,0,API-P,92642-API,,2026-02-15,AKTIF
436785873346,67.668.293.0-073.703,OSS-8774643,PT NOVITASARI PERSERO TBK,NOVITASARI,Jalan Peta No. 55,CILEGON,ID-82,58874,+62 (10) 943-8054,CV,PROSES,AKTIF,0,1,,,NIPER-79489,2026-02-03,AKTIF
395778719632,15.547.227.3-938.489,OSS-8303776,PD SANTOSO,PD SANTOSO,Jalan Pasir Koja No. 16,BAU-BAU,ID-71,72262,(0487) 916 8534,Firma,TERDAFTAR,AKTIF,1,1,API-P,67140-API,NIPER-04281,2026-02-15,AKTIF
140215016757,74.701.981.9-326.647,OSS-3813765,PERUM MAHESWARA PERSERO TBK,PERUM MAHE,Jalan Gegerkalong Hilir No. 2,KOTA ADMINISTRASI JAKARTA BARAT,ID-21,70244,+62 (094) 860 8114,Perum,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-48789,2026-01-28,AKTIF
